number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p-c,p-not-c,average_price,special_requests,date_of_reservation,booking_status,number_of_children_log,number_of_week_nights_log,car_parking_space_log,lead_time_log,repeated_log,p-c_log,p-not-c_log,special_requests_log,reservation_year,reservation_month,reservation_day,reservation_weekday,booking_status_flag
2,0,2,4,Not Selected,0,Room_Type 1,67,Online,0,0,0,80.75,0,2018-04-03,Not_Canceled,0.0,1.6094379124341003,0.0,4.219507705176107,0.0,0.0,0.0,0.0,2018.0,4.0,3.0,Tuesday,0
2,0,1,4,Meal Plan 1,0,Room_Type 4,142,Online,0,0,0,83.78,1,2018-06-01,Not_Canceled,0.0,1.6094379124341003,0.0,4.962844630259907,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,1.0,Friday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,70,Online,0,0,0,97.33,0,2018-04-22,Not_Canceled,0.0,1.0986122886681096,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,2018.0,4.0,22.0,Sunday,0
1,0,1,1,Meal Plan 2,0,Room_Type 1,3,Offline,0,0,0,91.0,1,2018-05-21,Not_Canceled,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,21.0,Monday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,62,Offline,0,0,0,75.0,0,2018-11-21,Not_Canceled,0.0,1.0986122886681096,0.0,4.143134726391533,0.0,0.0,0.0,0.0,2018.0,11.0,21.0,Wednesday,0
2,0,2,3,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,46.4,0,2017-11-27,Not_Canceled,0.0,1.3862943611198906,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,2017.0,11.0,27.0,Monday,0
3,0,0,4,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,150.3,0,2018-06-08,Canceled,0.0,1.6094379124341003,0.0,3.7376696182833684,0.0,0.0,0.0,0.0,2018.0,6.0,8.0,Friday,1
2,0,2,5,Meal Plan 1,0,Room_Type 1,47,Offline,0,0,0,75.0,0,2018-10-30,Not_Canceled,0.0,1.791759469228055,0.0,3.8712010109078907,0.0,0.0,0.0,0.0,2018.0,10.0,30.0,Tuesday,0
2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109.0,0,2017-08-14,Not_Canceled,0.0,1.0986122886681096,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,2017.0,8.0,14.0,Monday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,104.0,1,2018-11-18,Not_Canceled,0.0,1.0986122886681096,0.0,4.189654742026425,0.0,0.0,0.0,0.6931471805599453,2018.0,11.0,18.0,Sunday,0
2,0,1,3,Meal Plan 1,0,Room_Type 1,216,Online,0,0,0,69.38,1,2018-05-02,Not_Canceled,0.0,1.3862943611198906,0.0,5.37989735354046,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,2.0,Wednesday,0
1,0,0,3,Meal Plan 1,0,Room_Type 1,19,Offline,1,1,0,80.0,0,2017-10-06,Not_Canceled,0.0,1.3862943611198906,0.0,2.995732273553991,0.6931471805599453,0.6931471805599453,0.0,0.0,2017.0,10.0,6.0,Friday,0
2,0,2,5,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,129.86,3,2018-09-19,Not_Canceled,0.0,1.791759469228055,0.0,4.955827057601261,0.0,0.0,0.0,1.3862943611198906,2018.0,9.0,19.0,Wednesday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,60,Offline,0,0,0,75.0,0,2018-03-20,Canceled,0.0,1.0986122886681096,0.0,4.110873864173311,0.0,0.0,0.0,0.0,2018.0,3.0,20.0,Tuesday,1
2,0,0,4,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,160.0,1,2018-10-18,Not_Canceled,0.0,1.6094379124341003,0.0,2.0794415416798357,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,18.0,Thursday,0
2,0,2,3,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,124.4,1,2018-10-30,Canceled,0.0,1.3862943611198906,0.0,3.912023005428146,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,30.0,Tuesday,1
2,0,0,1,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,156.0,2,2018-05-20,Not_Canceled,0.0,0.6931471805599453,0.0,3.367295829986474,0.0,0.0,0.0,1.0986122886681096,2018.0,5.0,20.0,Sunday,0
2,2,1,2,Meal Plan 1,0,Room_Type 2,4,Online,0,0,0,85.03,1,2018-02-12,Not_Canceled,1.0986122886681096,1.0986122886681096,0.0,1.6094379124341003,0.0,0.0,0.0,0.6931471805599453,2018.0,2.0,12.0,Monday,0
1,0,0,2,Meal Plan 2,0,Room_Type 1,57,Offline,0,0,0,91.0,0,2018-09-16,Not_Canceled,0.0,1.0986122886681096,0.0,4.060443010546419,0.0,0.0,0.0,0.0,2018.0,9.0,16.0,Sunday,0
2,0,2,1,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,93.0,0,2018-02-20,Not_Canceled,0.0,0.6931471805599453,0.0,2.772588722239781,0.0,0.0,0.0,0.0,2018.0,2.0,20.0,Tuesday,0
3,0,1,3,Meal Plan 1,0,Room_Type 4,72,Online,0,0,0,119.0,0,2018-12-19,Canceled,0.0,1.3862943611198906,0.0,4.290459441148391,0.0,0.0,0.0,0.0,2018.0,12.0,19.0,Wednesday,1
2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,2017-09-18,Not_Canceled,0.0,1.0986122886681096,0.0,4.31748811353631,0.0,0.0,0.0,0.0,2017.0,9.0,18.0,Monday,0
3,0,2,1,Meal Plan 1,0,Room_Type 4,129,Online,0,0,0,135.9,2,2018-08-27,Canceled,0.0,0.6931471805599453,0.0,4.867534450455582,0.0,0.0,0.0,1.0986122886681096,2018.0,8.0,27.0,Monday,1
1,0,1,0,Not Selected,0,Room_Type 1,21,Online,0,0,0,106.0,1,2018-03-20,Not_Canceled,0.0,0.0,0.0,3.091042453358316,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,20.0,Tuesday,0
2,0,2,2,Not Selected,0,Room_Type 1,37,Online,0,0,0,74.8,1,2018-12-02,Not_Canceled,0.0,1.0986122886681096,0.0,3.6375861597263857,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,2.0,Sunday,0
2,0,0,4,Meal Plan 1,0,Room_Type 5,120,Online,0,0,0,94.86,0,2018-04-05,Not_Canceled,0.0,1.6094379124341003,0.0,4.795790545596741,0.0,0.0,0.0,0.0,2018.0,4.0,5.0,Thursday,0
2,0,1,1,Meal Plan 2,0,Room_Type 1,88,Offline,0,0,0,112.2,0,2017-10-05,Not_Canceled,0.0,0.6931471805599453,0.0,4.48863636973214,0.0,0.0,0.0,0.0,2017.0,10.0,5.0,Thursday,0
2,0,0,4,Meal Plan 1,0,Room_Type 1,201,Online,0,0,0,68.8,3,2018-11-01,Not_Canceled,0.0,1.6094379124341003,0.0,5.308267697401205,0.0,0.0,0.0,1.3862943611198906,2018.0,11.0,1.0,Thursday,0
3,0,1,0,Meal Plan 1,0,Room_Type 4,94,Online,0,0,0,168.3,0,2018-09-05,Canceled,0.0,0.0,0.0,4.553876891600541,0.0,0.0,0.0,0.0,2018.0,9.0,5.0,Wednesday,1
1,0,0,2,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,73.0,0,2017-11-20,Not_Canceled,0.0,1.0986122886681096,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,2017.0,11.0,20.0,Monday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,85.0,1,2017-09-24,Not_Canceled,0.0,0.6931471805599453,0.0,3.7612001156935624,0.0,0.0,0.0,0.6931471805599453,2017.0,9.0,24.0,Sunday,0
2,0,0,3,Not Selected,0,Room_Type 1,69,Online,0,0,0,107.19,0,2018-08-31,Canceled,0.0,1.3862943611198906,0.0,4.248495242049359,0.0,0.0,0.0,0.0,2018.0,8.0,31.0,Friday,1
2,0,2,2,Meal Plan 1,0,Room_Type 1,5,Offline,0,0,0,80.0,0,2018-12-18,Not_Canceled,0.0,1.0986122886681096,0.0,1.791759469228055,0.0,0.0,0.0,0.0,2018.0,12.0,18.0,Tuesday,0
2,0,2,3,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,107.1,3,2018-06-26,Not_Canceled,0.0,1.3862943611198906,0.0,4.499809670330265,0.0,0.0,0.0,1.3862943611198906,2018.0,6.0,26.0,Tuesday,0
2,0,2,5,Not Selected,0,Room_Type 1,258,Online,0,0,0,90.1,0,2018-10-02,Canceled,0.0,1.791759469228055,0.0,5.556828061699537,0.0,0.0,0.0,0.0,2018.0,10.0,2.0,Tuesday,1
3,0,1,2,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,137.7,2,2018-04-22,Not_Canceled,0.0,1.0986122886681096,0.0,4.060443010546419,0.0,0.0,0.0,1.0986122886681096,2018.0,4.0,22.0,Sunday,0
2,0,2,5,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,43.43,0,2018-02-11,Not_Canceled,0.0,1.791759469228055,0.0,3.332204510175204,0.0,0.0,0.0,0.0,2018.0,2.0,11.0,Sunday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,271,Offline,0,0,0,101.33,1,2018-09-21,Canceled,0.0,1.3862943611198906,0.0,5.605802066295998,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,21.0,Friday,1
2,2,1,1,Meal Plan 1,0,Room_Type 6,8,Online,0,0,0,177.5,0,2018-12-03,Not_Canceled,1.0986122886681096,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,2018.0,12.0,3.0,Monday,0
2,0,0,1,Meal Plan 1,0,Room_Type 2,107,Online,0,0,0,76.5,1,2017-08-12,Not_Canceled,0.0,0.6931471805599453,0.0,4.68213122712422,0.0,0.0,0.0,0.6931471805599453,2017.0,8.0,12.0,Saturday,0
2,0,2,0,Not Selected,0,Room_Type 1,1,Online,0,0,0,104.0,0,2018-06-12,Not_Canceled,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,2018.0,6.0,12.0,Tuesday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,100.0,0,2017-10-15,Not_Canceled,0.0,1.0986122886681096,0.0,2.70805020110221,0.0,0.0,0.0,0.0,2017.0,10.0,15.0,Sunday,0
2,0,0,2,Meal Plan 2,0,Room_Type 1,69,Offline,0,0,0,106.0,0,2017-09-22,Not_Canceled,0.0,1.0986122886681096,0.0,4.248495242049359,0.0,0.0,0.0,0.0,2017.0,9.0,22.0,Friday,0
2,0,1,0,Meal Plan 1,0,Room_Type 1,13,Offline,0,0,0,85.0,1,2018-03-20,Not_Canceled,0.0,0.0,0.0,2.639057329615259,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,20.0,Tuesday,0
2,0,2,3,Meal Plan 1,0,Room_Type 1,51,Online,0,0,0,93.0,1,2017-12-25,Not_Canceled,0.0,1.3862943611198906,0.0,3.9512437185814275,0.0,0.0,0.0,0.6931471805599453,2017.0,12.0,25.0,Monday,0
1,0,2,1,Meal Plan 1,0,Room_Type 1,139,Online,0,0,0,99.9,0,2018-05-15,Canceled,0.0,0.6931471805599453,0.0,4.941642422609304,0.0,0.0,0.0,0.0,2018.0,5.0,15.0,Tuesday,1
2,0,0,2,Meal Plan 2,0,Room_Type 1,63,Offline,0,0,0,116.0,0,2017-09-04,Not_Canceled,0.0,1.0986122886681096,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,2017.0,9.0,4.0,Monday,0
1,0,1,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,97.0,2,2018-01-02,Not_Canceled,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0,0.0,1.0986122886681096,2018.0,1.0,2.0,Tuesday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,144.0,0,2017-08-11,Not_Canceled,0.0,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,8.0,11.0,Friday,0
2,0,0,1,Meal Plan 1,0,Room_Type 2,45,Online,0,0,0,82.44,2,2018-11-19,Not_Canceled,0.0,0.6931471805599453,0.0,3.828641396489095,0.0,0.0,0.0,1.0986122886681096,2018.0,11.0,19.0,Monday,0
2,0,2,0,Not Selected,0,Room_Type 1,39,Online,0,0,0,89.1,0,2018-06-26,Canceled,0.0,0.0,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,2018.0,6.0,26.0,Tuesday,1
1,0,0,3,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,73.9,0,2018-01-19,Not_Canceled,0.0,1.3862943611198906,0.0,3.4657359027997265,0.0,0.0,0.0,0.0,2018.0,1.0,19.0,Friday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,111,Online,0,0,0,55.96,1,2017-07-22,Not_Canceled,0.0,1.0986122886681096,0.0,4.718498871295094,0.0,0.0,0.0,0.6931471805599453,2017.0,7.0,22.0,Saturday,0
2,0,2,1,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,72.25,3,2017-12-26,Not_Canceled,0.0,0.6931471805599453,0.0,4.787491742782046,0.0,0.0,0.0,1.3862943611198906,2017.0,12.0,26.0,Tuesday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,75.0,0,2017-12-29,Not_Canceled,0.0,1.3862943611198906,0.0,4.990432586778736,0.0,0.0,0.0,0.0,2017.0,12.0,29.0,Friday,0
2,0,2,3,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,132.3,1,2018-10-20,Not_Canceled,0.0,1.3862943611198906,0.0,4.382026634673881,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,20.0,Saturday,0
1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,92.4,0,2017-10-15,Not_Canceled,0.0,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,2017.0,10.0,15.0,Sunday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,67.22,1,2018-02-24,Not_Canceled,0.0,1.0986122886681096,0.0,2.302585092994046,0.0,0.0,0.0,0.6931471805599453,2018.0,2.0,24.0,Saturday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,14,Corporate,0,0,0,105.0,0,2018-07-21,Not_Canceled,0.0,1.0986122886681096,0.0,2.70805020110221,0.0,0.0,0.0,0.0,2018.0,7.0,21.0,Saturday,0
2,0,1,3,Meal Plan 1,0,Room_Type 4,45,Online,0,0,0,78.54,1,2017-10-22,Not_Canceled,0.0,1.3862943611198906,0.0,3.828641396489095,0.0,0.0,0.0,0.6931471805599453,2017.0,10.0,22.0,Sunday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,208,Online,0,0,0,96.3,1,2018-09-01,Canceled,0.0,0.6931471805599453,0.0,5.342334251964811,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,1.0,Saturday,1
2,0,2,1,Not Selected,0,Room_Type 2,208,Online,0,0,0,116.1,0,2018-09-11,Canceled,0.0,0.6931471805599453,0.0,5.342334251964811,0.0,0.0,0.0,0.0,2018.0,9.0,11.0,Tuesday,1
2,0,1,2,Meal Plan 1,0,Room_Type 1,267,Offline,0,0,0,95.0,0,2018-09-30,Canceled,0.0,1.0986122886681096,0.0,5.5909869805108565,0.0,0.0,0.0,0.0,2018.0,9.0,30.0,Sunday,1
2,0,1,3,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,145.0,1,2017-09-21,Not_Canceled,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,2017.0,9.0,21.0,Thursday,0
2,0,2,2,Meal Plan 1,0,Room_Type 2,70,Online,0,0,0,77.86,1,2018-12-23,Not_Canceled,0.0,1.0986122886681096,0.0,4.2626798770413155,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,23.0,Sunday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,140.0,0,2018-08-21,Canceled,0.0,1.0986122886681096,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,2018.0,8.0,21.0,Tuesday,1
1,0,2,2,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,97.75,1,2018-06-26,Not_Canceled,0.0,1.0986122886681096,0.0,3.6635616461296463,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,26.0,Tuesday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,73.0,0,2018-05-27,Not_Canceled,0.0,0.6931471805599453,0.0,2.70805020110221,0.0,0.0,0.0,0.0,2018.0,5.0,27.0,Sunday,0
1,0,1,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,86.0,0,2018-02-06,Not_Canceled,0.0,0.6931471805599453,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,2018.0,2.0,6.0,Tuesday,0
2,1,0,1,Meal Plan 1,0,Room_Type 1,39,Online,0,0,0,133.0,1,2018-12-27,Not_Canceled,0.6931471805599453,0.6931471805599453,0.0,3.6888794541139363,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,27.0,Thursday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,101,Offline,0,0,0,80.0,0,2018-04-04,Canceled,0.0,1.0986122886681096,0.0,4.624972813284271,0.0,0.0,0.0,0.0,2018.0,4.0,4.0,Wednesday,1
3,0,0,2,Meal Plan 1,0,Room_Type 1,127,Online,0,0,0,90.0,3,2018-12-22,Not_Canceled,0.0,1.0986122886681096,0.0,4.852030263919617,0.0,0.0,0.0,1.3862943611198906,2018.0,12.0,22.0,Saturday,0
1,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,87.0,0,2017-10-16,Canceled,0.0,1.0986122886681096,0.0,4.634728988229636,0.0,0.0,0.0,0.0,2017.0,10.0,16.0,Monday,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,69.0,2,2017-12-01,Not_Canceled,0.0,1.0986122886681096,0.0,2.9444389791664403,0.0,0.0,0.0,1.0986122886681096,2017.0,12.0,1.0,Friday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,100.0,0,2017-10-15,Not_Canceled,0.0,1.0986122886681096,0.0,2.70805020110221,0.0,0.0,0.0,0.0,2017.0,10.0,15.0,Sunday,0
0,2,0,2,Meal Plan 1,0,Room_Type 2,61,Online,0,0,0,91.6,0,2018-12-08,Not_Canceled,1.0986122886681096,1.0986122886681096,0.0,4.127134385045092,0.0,0.0,0.0,0.0,2018.0,12.0,8.0,Saturday,0
1,0,1,0,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,96.0,1,2018-11-14,Canceled,0.0,0.0,0.0,3.4965075614664802,0.0,0.0,0.0,0.6931471805599453,2018.0,11.0,14.0,Wednesday,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,104.0,0,2018-11-25,Canceled,0.0,1.0986122886681096,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,2018.0,11.0,25.0,Sunday,1
3,0,2,4,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,142.13,1,2018-07-24,Not_Canceled,0.0,1.6094379124341003,0.0,4.110873864173311,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,24.0,Tuesday,0
1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,135.0,1,2018-05-11,Not_Canceled,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,11.0,Friday,0
2,1,0,2,Meal Plan 1,1,Room_Type 4,12,Online,0,0,0,164.0,3,2018-08-24,Not_Canceled,0.6931471805599453,1.0986122886681096,0.6931471805599453,2.5649493574615367,0.0,0.0,0.0,1.3862943611198906,2018.0,8.0,24.0,Friday,0
1,0,1,2,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,139.0,1,2018-09-23,Not_Canceled,0.0,1.0986122886681096,0.0,2.995732273553991,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,23.0,Sunday,0
1,0,0,2,Meal Plan 2,0,Room_Type 1,63,Offline,0,0,0,80.5,0,2017-09-04,Not_Canceled,0.0,1.0986122886681096,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,2017.0,9.0,4.0,Monday,0
2,0,1,3,Meal Plan 1,0,Room_Type 1,210,Offline,0,0,0,72.75,0,2017-10-08,Not_Canceled,0.0,1.3862943611198906,0.0,5.351858133476067,0.0,0.0,0.0,0.0,2017.0,10.0,8.0,Sunday,0
1,0,1,2,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,80.08,1,2018-03-14,Not_Canceled,0.0,1.0986122886681096,0.0,1.6094379124341003,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,14.0,Wednesday,0
3,0,1,5,Meal Plan 1,0,Room_Type 4,54,Online,0,0,0,168.3,2,2018-07-25,Not_Canceled,0.0,1.791759469228055,0.0,4.007333185232471,0.0,0.0,0.0,1.0986122886681096,2018.0,7.0,25.0,Wednesday,0
2,0,1,1,Meal Plan 1,0,Room_Type 1,66,Offline,0,0,0,72.25,0,2018-08-29,Not_Canceled,0.0,0.6931471805599453,0.0,4.204692619390966,0.0,0.0,0.0,0.0,2018.0,8.0,29.0,Wednesday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,72.25,1,2017-12-15,Not_Canceled,0.0,1.3862943611198906,0.0,4.605170185988092,0.0,0.0,0.0,0.6931471805599453,2017.0,12.0,15.0,Friday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,98,Offline,0,0,0,58.0,0,2018-03-11,Not_Canceled,0.0,1.0986122886681096,0.0,4.59511985013459,0.0,0.0,0.0,0.0,2018.0,3.0,11.0,Sunday,0
2,0,0,4,Meal Plan 1,0,Room_Type 1,133,Online,0,0,0,100.8,0,2018-08-23,Canceled,0.0,1.6094379124341003,0.0,4.897839799950911,0.0,0.0,0.0,0.0,2018.0,8.0,23.0,Thursday,1
2,0,1,3,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,104.0,0,2018-12-01,Not_Canceled,0.0,1.3862943611198906,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,2018.0,12.0,1.0,Saturday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,128.0,0,2018-08-16,Not_Canceled,0.0,0.6931471805599453,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,2018.0,8.0,16.0,Thursday,0
2,0,1,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,106.0,0,2018-02-13,Canceled,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,2.0,13.0,Tuesday,1
2,0,0,1,Not Selected,0,Room_Type 1,5,Online,0,0,0,81.0,2,2018-02-25,Not_Canceled,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,0.0,1.0986122886681096,2018.0,2.0,25.0,Sunday,0
2,0,2,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,65.0,0,2017-10-17,Not_Canceled,0.0,0.6931471805599453,0.0,5.402677381872279,0.0,0.0,0.0,0.0,2017.0,10.0,17.0,Tuesday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,103.0,1,2018-11-17,Canceled,0.0,1.0986122886681096,0.0,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,2018.0,11.0,17.0,Saturday,1
2,0,1,1,Not Selected,0,Room_Type 1,220,Online,0,0,0,90.0,1,2018-08-15,Not_Canceled,0.0,0.6931471805599453,0.0,5.3981627015177525,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,15.0,Wednesday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,64,Corporate,0,0,0,130.0,0,2018-05-17,Not_Canceled,0.0,1.0986122886681096,0.0,4.174387269895637,0.0,0.0,0.0,0.0,2018.0,5.0,17.0,Thursday,0
2,0,1,3,Not Selected,0,Room_Type 1,90,Online,0,0,0,70.78,1,2018-07-11,Not_Canceled,0.0,1.3862943611198906,0.0,4.51085950651685,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,11.0,Wednesday,0
2,0,1,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,111.5,0,2018-12-03,Not_Canceled,0.0,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,2018.0,12.0,3.0,Monday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,71.0,0,2018-01-19,Not_Canceled,0.0,1.0986122886681096,0.0,5.0238805208462765,0.0,0.0,0.0,0.0,2018.0,1.0,19.0,Friday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,120.0,0,2018-06-08,Not_Canceled,0.0,0.6931471805599453,0.0,4.04305126783455,0.0,0.0,0.0,0.0,2018.0,6.0,8.0,Friday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,117.0,1,2018-04-21,Not_Canceled,0.0,0.6931471805599453,0.0,3.295836866004329,0.0,0.0,0.0,0.6931471805599453,2018.0,4.0,21.0,Saturday,0
3,0,0,1,Meal Plan 1,0,Room_Type 4,9,Online,0,0,0,127.0,3,2018-06-23,Not_Canceled,0.0,0.6931471805599453,0.0,2.302585092994046,0.0,0.0,0.0,1.3862943611198906,2018.0,6.0,23.0,Saturday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,74,Online,0,0,0,126.9,0,2018-05-17,Canceled,0.0,1.3862943611198906,0.0,4.31748811353631,0.0,0.0,0.0,0.0,2018.0,5.0,17.0,Thursday,1
1,0,0,1,Meal Plan 1,0,Room_Type 1,36,Corporate,0,0,0,86.5,0,2018-03-01,Not_Canceled,0.0,0.6931471805599453,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,2018.0,3.0,1.0,Thursday,0
2,0,1,4,Meal Plan 1,0,Room_Type 4,66,Online,0,0,0,109.29,1,2018-09-14,Not_Canceled,0.0,1.6094379124341003,0.0,4.204692619390966,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,14.0,Friday,0
2,0,2,3,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,88.4,0,2018-12-03,Not_Canceled,0.0,1.3862943611198906,0.0,4.127134385045092,0.0,0.0,0.0,0.0,2018.0,12.0,3.0,Monday,0
2,1,2,2,Meal Plan 1,0,Room_Type 2,39,Online,0,0,0,99.86,1,2017-12-27,Not_Canceled,0.6931471805599453,1.0986122886681096,0.0,3.6888794541139363,0.0,0.0,0.0,0.6931471805599453,2017.0,12.0,27.0,Wednesday,0
1,0,1,1,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,145.0,2,2018-10-03,Not_Canceled,0.0,0.6931471805599453,0.0,2.3978952727983707,0.0,0.0,0.0,1.0986122886681096,2018.0,10.0,3.0,Wednesday,0
2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,81.0,0,2017-08-06,Not_Canceled,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,8.0,6.0,Sunday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,119,Offline,0,0,0,101.0,0,2018-03-29,Not_Canceled,0.0,1.0986122886681096,0.0,4.787491742782046,0.0,0.0,0.0,0.0,2018.0,3.0,29.0,Thursday,0
1,0,0,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,102.6,2,2018-10-13,Not_Canceled,0.0,0.6931471805599453,0.0,3.6109179126442243,0.0,0.0,0.0,1.0986122886681096,2018.0,10.0,13.0,Saturday,0
